"Dsum","a[1]","a[2]","a[3]","a[4]","a[5]","a[6]","deviance","mu[1]","mu[2]","mu[3]","mu[4]","mu[5]","mu[6]","mu[7]","mu[8]","mu[9]","mu[10]","mu[11]","mu[12]","mu[13]","mu[14]","mu[15]","mu[16]","mu[17]","mu[18]","mu[19]","mu[20]","mu[21]","mu[22]","mu[23]","mu[24]","mu[25]","mu[26]","mu[27]","mu[28]","mu[29]","mu[30]","mu[31]","mu[32]","mu[33]","mu[34]","mu[35]","mu[36]","mu[37]","mu[38]","mu[39]","mu[40]","mu[41]","mu[42]","mu[43]","mu[44]","mu[45]","mu[46]","mu[47]","mu[48]","mu[49]","mu[50]","mu[51]","mu[52]"
497610.629825837,-2142.53394810095,5953.01594785682,-530.734426115073,2803.86554556129,488.528699637203,3306.55284419137,577.698748638666,927644.537175609,717952.853305971,542117.244691693,444831.720953817,1005330.86681401,458850.805345266,620249.748948718,659522.360065085,725642.845950216,361968.740586357,659087.43070965,839325.837146832,703912.184941504,648260.462975824,658663.80694022,259089.099055231,558822.531080137,723059.369528752,912847.825495999,607945.086881317,715140.624901619,450456.683340073,833503.519278175,768910.543560829,581523.508907547,342872.202953169,905298.319489815,786317.165639895,1283499.79319723,756624.143114029,792426.60343728,463785.704067486,504979.699164533,913443.459874479,643030.9360964,635844.804930433,498018.493578014,509251.928134317,480074.759357925,486801.511548094,871366.178806725,734050.206692678,696945.017018017,1106668.83289165,886614.5554915,828291.127127266,563010.086236537,623499.485423755,661341.399356541,727414.328408957,661149.15308879,646284.258498647
171926.15296233,-955.731011474228,-668.195996233996,2615.27005492023,2494.13139613444,-667.018462711631,-3431.88312025582,534.435822317545,446199.664192273,3230.33227482042,-35461.8871568657,846421.531931826,96063.5347953702,95600.3613292074,384692.639769595,380890.358806017,145220.454305308,469931.833109948,590658.72547399,380816.575016894,316055.123256818,351404.449918563,87389.8793698305,241764.260875497,194196.625380653,119246.064248651,360658.932414607,567385.008392549,355992.606733447,422340.0449318,342117.945733281,211773.948060966,109755.521523877,253802.41697386,378222.504126372,98005.2597372479,-96857.2891058645,366203.098669796,88872.3994196864,366891.9151975,271429.393356269,348879.427136847,300517.610801159,37730.8170348015,142421.308421737,505555.11347571,344292.982069869,71561.6515730212,422462.451118855,254337.320905013,250356.237791088,-196698.46610019,85921.6332181465,271414.247477311,553905.110036767,645559.104795215,630722.098320386,14918.9088391163,234783.666175206,552417.786041465
311161.386561782,-636.119171931864,552.095143775687,-6688.1091455482,1590.64872422392,1692.45290882947,-2202.70753800215,554.19037814568,-115686.202581956,-363175.653565692,-143184.614590977,-371961.824955178,-288300.34664409,-191864.945021421,22721.4258764338,153952.002247404,-255659.023537745,-499722.656637635,-215907.228944134,-366469.715365854,-240887.653159267,90929.9993084902,-158041.781165951,-300067.394103245,-305523.413653718,-197981.925562536,-289521.154790792,-252886.966873603,-192692.623600132,-252254.295693896,-126767.376770552,31603.8197780686,-57593.9524316614,-168134.700608017,32387.8751592422,-267720.874257724,-244260.577096842,-83658.4585478642,-139502.051884475,-170191.711675662,-16267.5211402095,-232856.012670501,-233654.808777344,-171755.899480961,-202938.528099491,-254531.415050644,-52231.5897245336,-310959.036203439,-59274.8464011766,-81248.3919257626,-108164.395812853,-409317.662466506,-58858.1895060617,-287953.925388843,-444541.917176685,-453456.489578099,-331362.064678597,-394690.97488995,-260761.568066259,-196821.862251746
217498.698768117,4391.64932443349,-742.587882999116,-3043.58956579081,2681.93665723635,144.618598995233,5261.73608617726,544.746360020051,500663.259447078,413065.872568616,292808.02006003,241997.596996453,785968.582007339,208952.884629514,183545.616977648,266050.889117596,470055.713420963,-73673.9746256771,155372.341378307,496365.664849141,272557.960714232,159401.938325339,339096.147006054,-85433.8861452976,93171.3098367114,558253.865039119,596938.80259366,109928.096886075,364888.449289373,74716.2157875116,345680.71206131,399203.364731831,254902.67729894,24675.3207193505,584789.560444,601640.248603028,1141998.20880817,428213.193897664,798902.706594713,47348.5847157932,73061.5896705607,611714.79251525,281531.050369137,474972.868750916,150329.305881055,100809.250504685,112285.799471049,105700.294256605,412546.021246101,415451.549676264,288343.66737355,870085.407284917,540176.24997655,512951.700503566,-29149.5615793707,69017.3168288654,108688.413500533,428546.947803971,298488.414476357,125813.649374197
1021787.53190017,3962.43115708041,4299.71862773721,2507.79567960186,3499.21446924258,-2270.32577680472,-1645.70463661762,624.392191451165,141029.669129967,195283.849242732,495936.165821002,222701.725951633,412983.085939651,328417.193779834,538095.075981366,529779.415572063,424730.326363421,726374.375275251,793126.438597586,792092.897073225,533067.884099215,399988.033025592,288274.299660764,429389.015660371,253787.895211677,465256.372948904,680852.560269307,767969.973692318,657643.536618148,708798.920820183,546770.830699904,340941.340144108,193218.633252057,470692.55871449,682303.768099206,429418.224572141,214799.870384076,615505.059584543,280598.582882825,528423.746677934,338679.71853663,712364.919358614,532895.710945471,285195.069901814,188513.955389667,705533.762643203,456521.524407877,133035.996156879,557004.901132591,463982.266099089,362959.219659287,155960.114976666,282363.512218688,557553.924392596,718941.996314744,969804.971577518,875807.562294559,271412.735615741,456803.621244755,732658.567119861
282828.337006881,12.5193212761514,7424.21693936261,-2257.42030581067,-2068.79938374626,-5997.21753042515,-117.050582276599,556.608037846713,-426708.539412987,-767456.79515231,-1186499.27102734,-648809.105045243,-1151041.82890115,-355315.503454728,-702124.460075385,-797889.440246529,-654863.853025191,-183984.974058339,-781174.491625004,-288092.746069126,-720639.725187772,-1147784.56783421,-675162.113386684,-103482.683414351,-933005.664370741,-226680.494265978,-839460.273776988,-798868.340242672,-583761.974399207,-171263.88277902,-1038093.1823775,-1133922.82755683,-1007126.4011231,-29266.6001007016,-731188.899521115,-402277.526726515,-1414520.46251387,-717039.026389143,-811279.112920827,-584771.174277605,-763320.564184277,-652269.04484524,-489690.875336282,-443717.99100251,-961329.679435518,-531713.600893565,-641984.74816196,-814240.437587797,-1460169.04745289,-940779.61079364,-1177505.73996272,-942154.819323008,-1112372.38798724,-869451.883035299,-714883.596246233,-272946.260447309,-646087.856694932,-633409.516176659,-610267.123828398,-930815.784433563
30386.3331781136,-171.783131998665,2948.97334111519,-3639.76985408027,-4139.18958552646,798.227568538471,-1732.9449312663,443.691118166472,-791435.77848508,-552783.056497457,-874740.288232315,-561614.614942605,-940579.409414902,-361026.269793513,-598526.304556653,-606326.796719028,-722097.089503987,-672150.055953731,-907644.761736936,-979305.856905639,-728495.162654039,-538521.276373131,-492924.711763618,-323358.450824565,-519982.723156842,-682700.758895684,-1053063.13617102,-846402.958070551,-780574.455220222,-616077.892339442,-794662.39710409,-627585.347592381,-423292.554637019,-332316.101401632,-909332.483143079,-741351.739445228,-1052777.72050945,-805212.401649423,-677824.802432671,-533832.724543149,-412599.641154273,-1005460.05189189,-679466.152861555,-526622.063356051,-446597.772804389,-747671.757378155,-507076.47566733,-367054.533426079,-921702.477699113,-694746.562097158,-639766.871992962,-786407.823914956,-649477.988583539,-870123.698514921,-803295.04144129,-948719.109108312,-943849.068593274,-605425.755209509,-647879.454992455,-835472.057617663
130074.984303942,2360.87022285701,1730.30981348906,97.330948361573,-4652.08716793317,-1676.19457599066,-1416.57926280721,539.121708827027,-584146.476505274,-585909.908885135,-406571.868752984,-629870.913557555,-1065458.55730127,-367880.043965849,-701623.782946666,-796915.851640593,-719389.16381531,-356871.871011625,-839475.037335894,-772077.532402551,-713242.025752099,-807749.19902164,-584294.312277051,-175303.966600303,-547600.812740336,-620195.366156406,-1020336.93225042,-785627.90774848,-750614.234067388,-426629.202463975,-903614.957108668,-878100.817403245,-639952.096595937,-237718.968703045,-1037221.69259744,-687581.620034432,-1286393.5133955,-865221.274083926,-915220.52121561,-511544.96320305,-545658.642425257,-963239.220555309,-644146.364634167,-574978.703398314,-570781.118205516,-638500.443419858,-590977.601395133,-431276.365675001,-1147287.60100377,-821243.886613927,-812055.558619819,-874632.697339207,-890583.862529075,-889280.535945186,-640354.073346804,-654779.011065764,-794311.668427166,-578369.93348186,-631630.151393482,-834854.289716129
823563.104887031,-470.342623978883,-1642.60375397354,2700.24603140425,3589.75011977771,-6555.7212963182,-2918.69271497907,591.661200124584,-121752.175592815,-508740.372335303,-192909.315085204,-704539.399319808,-495755.835680848,-157290.047992218,-73088.2613479992,-108675.618042152,-197152.36517265,552968.017111189,312459.741322613,567060.582513188,-71085.1921474116,-474307.100504762,-415839.562942327,190919.209074406,-505730.782697616,177700.237090685,125148.458033933,256996.211693267,184227.079401124,517549.745344098,-307245.499412653,-622743.682396521,-703304.231833293,305321.583640252,106718.391731388,50361.5621019123,-874181.624724037,92273.0818622812,-107018.356972462,40843.2731671371,-330336.417732193,239043.380520349,128813.953068408,-220987.544975105,-616267.258123062,389038.654060501,-44541.8916557158,-621293.121999267,-456420.946026106,-278799.341635269,-585689.335947534,-845665.581524392,-743678.730871697,-140211.617062947,242242.514731676,803403.138538491,455412.299302321,-416558.193860415,-90479.2153737883,97085.0183630295
241409.00985851,-1858.60713165161,4393.43918869174,-5202.46917345942,-4301.6854830622,69.7179098223861,333.621239757066,546.672129926621,-775064.695900145,-543883.260716078,-928144.288229868,-733286.04818871,-925320.328402203,-351552.382532933,-678140.045194355,-701667.327256159,-707598.550473089,-781325.944058537,-1087439.93996257,-931901.263979851,-778577.424741488,-709794.445836458,-489083.981164286,-395100.930444532,-650080.921219942,-575601.55803064,-1099224.15722131,-1049633.4491814,-825504.264435279,-683240.247597712,-896330.709356084,-696058.231103489,-511669.84023838,-389170.228513456,-937151.675001911,-636872.697512521,-936709.612010737,-861759.790796533,-523388.718420808,-647915.904091476,-538856.515876367,-1002361.70221497,-714048.128056683,-460527.793582048,-582200.248461012,-911513.977609347,-629984.688675025,-450658.678575196,-1107463.81172797,-773933.896448036,-778634.621635178,-631087.793581833,-666696.863243162,-943739.337562172,-1014684.99757702,-1070847.50995901,-1112976.90021312,-550759.948787572,-698351.64292744,-1041900.07565059
855.844683290372,-2384.15861583783,-638.725941188294,-4265.99431696632,894.300693362813,-1327.50463810851,-837.321986490048,254.067709906883,-350388.622942729,-480407.414855154,-279608.398882188,-292060.196174941,-501075.55657214,-275572.145551028,-276775.308395363,-211528.112777258,-370137.770160245,-366728.56967316,-381018.335141868,-257235.894133915,-401567.083697448,-383143.972332531,-365021.690907229,-266178.560673368,-537328.302982259,-163600.566549318,-379239.968180234,-399733.97418848,-289240.901247748,-207289.231141938,-444792.966155115,-407919.458877009,-441151.009834276,-151073.646253983,-214669.813796275,-253062.076280623,-539767.871827075,-267450.468870081,-372697.593565312,-326963.676512301,-334553.899286557,-297444.202164153,-303939.982800747,-264485.393175247,-491879.031098602,-310627.954035336,-278499.174469127,-511340.94907183,-514663.54064251,-360149.884578805,-487653.27614446,-556619.487136925,-456544.939580229,-448710.109090455,-520221.875193002,-346177.841389823,-408088.662221079,-470674.936770986,-368717.077824277,-429142.307980903
210477.99530402,-3836.72827891156,-973.759855496508,1662.31690730207,3187.33529671049,2356.59139872201,1683.90465584242,541.022837020812,942258.393374526,727017.898352179,931829.731765906,1017032.62606387,1118084.47248832,439557.770984924,715792.299743153,753627.932501835,766514.241402472,425336.640145681,837816.777251718,707458.52652269,763845.515997741,860770.244592531,667030.056100615,243897.570531165,717808.184908931,569146.663325961,995376.805667968,812033.741717552,736099.859552448,420323.85595177,966370.238856517,947051.571004343,764499.59351424,237963.857809828,936739.522895895,667933.443135176,1338448.55028223,824907.809722413,512574.388623778,568316.654142462,613809.744126831,906083.451356921,650543.193659731,604222.368202213,721256.701716632,633956.261537678,605800.743583346,615419.482947413,1201374.43288768,856091.394272359,921497.685642301,1014682.94275024,986222.299080345,937608.287647542,737456.978276322,642092.957373991,810131.233597227,710303.947128997,684258.650578726,875167.987959972
15872.9913299225,-7493.83837896069,-13.8505015382162,-11.1504187134885,-1885.2877945047,-6.82897251304061,6263.99129528754,414.035408291683,826.604745208664,367265.105089453,74541.7001179137,103167.940342656,410883.499769027,108511.019258567,-259991.576232039,-288120.378189122,208670.282779262,-184375.113182284,-328130.262306337,53512.0920050666,-27671.9297989055,-254754.669300308,163121.200244304,-93478.5830042511,44941.1322520268,222051.925935136,92290.7277843126,-301684.543049101,-52514.7529471931,-214109.118956748,-70861.9456954554,-5516.98273853053,66310.7127206671,-130898.970837802,-97234.3176608179,297609.077740697,708233.378623138,-87067.1588373003,-72853.6888156469,-199569.566655553,-182816.051302834,69440.2346274558,-22227.0463583038,258120.84773606,65640.2966690706,-263594.510025031,-212662.502757491,166787.412528734,-131486.41874837,12323.5208539767,-14382.2082096559,761367.075467081,208030.912892374,142338.000493002,-251056.218174513,-305163.585317343,-324395.97596976,378437.518584391,60902.5256425307,-307550.936992605
192319.698718392,-706.997226034831,-3101.08203995993,1615.25532550789,3447.19490715276,4124.83446088129,2204.27103868503,542.606666161972,623190.998930704,916719.368040815,1253434.78673937,903971.956363259,1406383.193474,506110.898195821,851209.188332087,921176.574000183,914462.911411227,378706.378555004,943687.437435783,707645.936232328,885324.140032353,1130205.68523337,838810.879359956,231533.460531002,927954.889330981,611598.715199893,1155364.70634089,925601.670320585,823944.393195748,385637.598884269,1186334.00751414,1200569.8910002,1005301.58665023,204623.515469174,1068924.14092954,749789.800335479,1728103.60249173,950783.964316519,638746.815733678,665650.820053038,778984.943778412,1016016.55720525,743817.630520392,724330.587876308,957190.828618252,676542.005386411,729355.077266554,830602.946121923,1514794.83306423,1047608.15880084,1188552.14987927,1287485.83309418,1262021.18005166,1097411.95098268,821806.363921961,608212.764844518,883783.01825322,870153.596381853,794165.247761146,1035450.1345946
8750.19248506536,-4438.86461828355,420.692051519907,5265.57964105209,2024.27851299405,4849.03964104308,-677.189034996927,373.588950849463,1353325.38505566,1008683.32541448,991937.271795538,302609.007970181,1338296.29411063,633329.336986032,1048524.12195979,1042622.420143,955585.893696139,721966.863126152,1218758.36792195,703406.078325108,1093643.65678987,1377356.2831216,944194.515747926,496429.789479334,1249778.33832951,475644.099926207,1146487.08804153,1215167.96784879,909669.521020236,577670.22021984,1381420.88001615,1363881.81612258,1219054.97788972,364906.800788554,1040105.79356635,638380.287727623,1470711.03337345,997690.119300641,582385.877771185,926341.682789898,1043355.01277657,974484.822979727,840759.408048839,680147.12006316,1214376.57607369,920919.239209643,927572.560475932,1092029.67242541,1722670.00763986,1145880.99021981,1424624.64238137,1182972.52846357,1349117.6356957,1201466.62739383,1254165.81752622,897012.807844825,1186027.71566169,958208.085533385,941707.512265522,1338499.6982394
280633.480569977,-7228.65947789369,-1401.32614112685,2144.50868876202,-4312.68404450772,5717.95087115071,1288.18264246885,560.860034236464,92384.9737194995,501701.730024116,118228.930742268,440132.228811548,372258.323779113,143399.336571434,55057.9175327143,5206.64568446169,160745.058130439,-234304.538167719,-138361.734242352,-516102.89697952,119607.71456186,441365.953386216,343317.890660018,-24109.2080532326,625281.510529293,-286428.916769812,-120646.777081826,-58483.7414731577,-168088.083156068,-379207.890668198,278935.077679212,488789.836881832,642999.781462614,-231576.159417198,-245324.894462667,-132763.252219222,583787.590347086,-132490.410430627,257267.052826701,73360.611078519,324926.67571165,-274419.298426725,-66219.4029632016,114801.618610377,660504.53120711,-206884.928745235,80446.3868117924,690145.140144278,445129.500339868,213454.99910336,550419.29064871,631552.208293822,573239.508610634,142234.484813137,68335.1672189384,-506729.141250233,-218172.420574305,402221.086270382,113678.363059643,66400.4173217461
699283.189552557,-7710.14205208491,-91.704249049532,2502.75168485541,2888.00317078439,1856.37882496947,2382.20739984654,595.394348590297,643953.323261068,788132.299267215,435578.448651894,749905.907921448,1177352.02793576,487248.063126522,694975.739552929,719030.405323115,818506.463599764,508185.72432587,856432.776454926,793575.829561841,801888.712441477,818808.109398716,703434.499700347,302783.708527555,746583.964070437,627310.108364059,1040342.4679336,827108.228562032,773351.900932094,469608.809489893,968699.647357705,927568.894836789,763217.298286126,284946.17433666,932473.53547299,735932.06980458,1393914.19652865,834365.9158878,923680.776539829,588655.781250399,606437.988885512,954261.194811335,685935.895126481,645496.080940379,732658.334862864,665370.240018466,598527.196398421,652317.269120259,1173508.58993925,865651.242143896,920703.061816128,1108261.62208102,992232.731981966,992850.351088285,794015.177423462,713150.986443796,844928.7846387,785925.47180981,728243.959184697,878909.147998687
20218.2904621967,-1682.29713658663,-1332.74489512882,898.306512712508,-1265.84905660856,145.096072409311,-241.620802655043,407.351795689566,-218456.523430104,-72120.436490466,-85859.5818788261,-140559.439343592,-171417.472208061,-76626.1938461122,-159403.769969773,-182053.94468489,-123930.944267832,-63139.2794341025,-157562.084234876,-195326.516920784,-123281.470674131,-122797.349289483,-97262.7445580403,-35590.4038857124,-39737.8292633443,-155900.527039801,-188419.343905421,-127811.712377594,-157661.749706823,-115170.697018088,-153361.827845459,-150912.803805707,-90515.0910248305,-82923.7757139708,-239276.367513587,-150446.332001022,-200623.250231408,-176490.200992954,-65722.4754883666,-90655.9129714878,-88834.9148974202,-216178.42393915,-137242.106828927,-122888.164086893,-47667.8471070967,-123529.464162909,-109765.514214572,-16568.9365182035,-163757.564178118,-147904.9482677,-109694.47687041,-131964.147425602,-141725.000972117,-159265.87940505,-87793.2879960479,-143284.721592908,-150866.675992201,-88192.2789776581,-115676.22263292,-137112.607941652
762879.393759876,-1256.32073650723,-3989.19631565913,338.162482628601,2110.0425488601,-5644.63669437838,1294.65073873228,605.711192273763,-882013.323283037,-430953.077188736,152136.959560501,-567602.735395028,-395781.664811004,-226259.690989208,-363176.313587762,-377861.698549723,-211701.947343216,130802.981215247,-159168.955678324,333163.833294378,-274172.964888925,-724313.857985842,-404442.095238442,-56902.9485264894,-627368.132775885,183550.772067353,-43588.767312582,-201685.645583139,-51161.4837967567,156036.567103569,-520434.195021718,-686344.373854712,-734739.187240844,50833.6728039688,-115136.036278616,95821.4662661895,-500050.759079013,-129158.755919341,-213438.277861332,-253659.690431366,-536907.534972957,82676.2334582171,-91613.6655025376,-166387.231658628,-700696.556103037,-28060.1716493029,-310955.630972822,-639557.118346934,-690750.115911186,-391462.794077185,-702735.893758757,-467322.923259214,-683103.551315965,-236695.010380241,-228948.523668625,239192.715917214,-53814.2463137476,-337724.506147243,-228390.091217438,-332684.769014158
159194.491712379,-1696.84232280879,-4359.32748632354,-2757.04589627012,-865.452492649581,-1219.5581165383,-1978.04865713875,533.411698764444,-755843.338599996,-705962.244602572,-853880.557132869,-425901.40847615,-883356.279565778,-461873.705396491,-544702.468258844,-518475.039721316,-642094.989194313,-492678.01857724,-662525.019957672,-621480.218567744,-655742.051894778,-623565.017198146,-611095.920131372,-344807.302248145,-692960.740830493,-488318.124394196,-725846.94397944,-611577.935188786,-587412.82771081,-407438.478885367,-773913.833682015,-723147.195573203,-643654.069866255,-311762.525925351,-651975.13019574,-580663.837935672,-1010627.03974583,-589775.927892767,-746969.675981905,-511235.980258857,-546685.192696549,-694608.336667968,-560821.437644286,-533994.343107604,-624829.300408209,-523419.666383079,-460196.007475974,-597193.971823602,-825455.598231561,-641980.149034456,-719076.719338806,-934732.973653795,-794181.886161607,-762962.086913882,-695911.020649066,-598977.410150231,-667823.958256754,-719968.018805509,-606414.425325901,-667256.63760816
160169.187795845,-143.78186822957,-1118.05461455023,-360.519698356773,3990.43450379703,-1516.72147470382,697.922286451524,545.660988357711,247541.470723182,141521.004817647,201232.830464503,365316.454306922,432883.145506859,127227.683696103,325185.170343298,374286.144002476,323517.756532481,290405.85489138,481535.11335436,626150.895865693,324577.660526252,205371.372930313,161230.808862442,96772.0751386663,49947.4884967133,449337.669569278,595350.285030223,423177.014014403,456197.469594041,367889.822509012,344274.418113589,244680.151144075,72960.5687032096,202549.044083633,619595.786764562,438910.160820793,488887.119076428,493221.519511095,-16638.9255711935,219962.563819403,129118.692805254,624122.2666403,365594.243507381,264411.120751639,36252.729301347,408378.426620248,255756.651985471,-42388.2761364032,407223.576119563,343636.436830054,192277.31397634,246345.3906669,238335.724688275,431619.021152771,311122.978319445,538228.483734097,499444.480904249,168617.665954836,289768.96490157,398910.898895678
275966.517594774,-2314.2962100978,2227.70139140809,3509.71394866301,719.95158959891,-568.073790558412,651.106265861703,552.810368162335,285227.571128384,368385.364409348,302273.523086877,451634.891329235,471446.285251048,282868.448008977,305422.968676404,280344.893373577,391646.506669876,497617.746766046,498675.855654511,503829.218026468,429091.011034362,313713.058737613,332021.833060822,320738.972876743,377030.006492726,320254.481398473,492554.263051971,479727.925556212,408192.974201362,388164.320168886,418911.580681715,308763.823050682,294283.074693658,302587.251699047,376075.44619514,359649.703686685,451175.920021675,378550.869739986,332568.493016841,371506.450281098,284100.466711583,474825.403492767,381112.54823571,276834.696363471,319342.283226366,433197.719036864,289945.30494573,330891.002799524,453571.519717523,365209.005994959,364510.47409875,440753.833181109,343325.74805165,496036.326378774,570542.313526146,579950.249203256,550058.954974324,402590.281550965,380656.832909543,457536.488089367
211616.324822452,258.831838143842,-302.839343720557,-1976.57144075805,-1489.04478299277,-1150.36954399504,-6336.64757025826,532.425780877013,-263028.427511047,-917144.422706039,-816763.530255555,-870136.527356897,-1290380.5224606,-504664.11948486,-432126.712444933,-435873.061389303,-856719.228028596,-346693.983666774,-537827.115184618,-779646.061951648,-681048.26431004,-512629.627539738,-714951.222546143,-216487.005528422,-644431.275116959,-735117.233348202,-986000.291890749,-522811.066507337,-660556.244040473,-302209.184677503,-781822.665867678,-777085.84771837,-674894.377196134,-193919.886220906,-773975.803980762,-869754.715780239,-1668875.45563201,-685954.738755111,-362648.277990138,-381271.579472153,-388960.852628708,-909135.84773041,-598962.26794297,-746099.455493411,-644588.239701701,-422167.81938735,-376434.446924946,-642871.710388745,-902957.792284807,-757789.221085046,-758059.0532279,-1457392.02289911,-975834.430159995,-966515.969784876,-523817.330556138,-459292.490032755,-537858.845823828,-931570.409367842,-679342.333194582,-553841.306823373
111561.944743503,5586.97363876697,-1490.70913502606,-444.65656544689,-330.145251108028,-2398.3293048604,-3523.58149718211,510.432078286381,-258115.959043046,-658338.759009306,-205761.329637715,-386169.169752705,-862458.853950672,-355183.566320628,-348137.781999343,-356687.638451053,-546006.933340498,-108213.22519265,-317243.009045952,-334515.822024129,-457403.268376975,-496508.437374281,-532331.749959621,-113100.526138522,-529651.055805326,-375709.134023438,-564142.977219269,-315706.898005526,-383374.445173275,-94589.8069489253,-587143.853132921,-651354.529466914,-606408.8478775,-78472.255874431,-497643.95281053,-484462.112482812,-1138209.91842081,-428415.002945065,-332380.33069562,-267651.497707139,-367185.141512777,-497205.710089757,-364810.758261995,-492904.166172647,-556410.36633494,-216423.384567938,-296567.543705156,-532306.269492644,-708818.050106379,-542138.576190286,-624053.456403747,-987261.96159257,-774338.157409784,-618226.82077019,-322766.366933913,-152856.295258864,-284265.742123206,-628780.347829505,-443979.79523856,-384894.896748585
320160.366741801,3476.19685666382,3649.82105416181,5745.79399212669,-333.803110295692,-4817.21013463715,-671.858775962676,567.821244511846,122042.477959605,-34701.0981882839,-164551.501910512,51263.3682966444,-207317.437857299,97668.3800422577,-89113.0074283271,-220094.389562857,-6429.95142880518,648956.259117447,234438.534108679,463231.596142669,77156.2522313554,-357301.950450511,-123421.209079595,363879.842878916,-66393.0781631231,158523.522494339,101147.417112721,228711.740394178,168210.869381889,452152.61612751,-123127.109140995,-407382.461957892,-341039.422361688,357841.857342494,-77346.7831423914,117499.641510206,-515362.461688482,9683.515551168,200975.526903598,144842.047940781,-133277.687578618,144007.254001602,179839.945212933,-31700.648364758,-197235.294819248,336843.98190469,-20796.4810459213,-107150.433835858,-343648.727845731,-163074.545919386,-291390.509378456,-264930.555937318,-410355.686837659,37422.6003856625,411600.989979274,710860.173998835,403874.219323817,25465.0426171895,100374.843345098,122957.878613628
237995.257896166,4712.78198702161,1329.77406855027,1452.88911405229,1487.1983390722,-1081.64038690652,-301.807730101152,564.125543259749,232469.587999307,121402.39470482,246719.703640078,184449.983443656,215004.187728866,142859.237304249,225797.776463663,214034.167673549,199380.488921091,332373.146037529,357588.082019761,379052.108981023,249973.270921773,154534.734581076,135787.27729006,182686.596673071,133259.941542355,229924.289464444,328988.786495697,328791.099304685,291886.813635246,309142.322155633,250266.16674735,141672.632315575,89229.593857792,210539.84380834,303243.287477557,220863.703324896,155672.252993716,272759.213343766,197771.716226204,230428.853728612,152913.703151141,342306.004790315,249366.483779831,146690.712518614,100467.3159774,320381.593917934,193963.426668244,70853.3661129307,244645.608782482,210740.494659876,166977.630979609,116395.356117215,127803.333330915,274437.154217566,336910.072982682,446166.468728968,394476.728156897,159143.640049062,219487.875111597,312480.07487531
943750.525203637,-3288.62146783593,-353.571046697529,-2213.81444572198,-210.629461403193,1188.16874639804,-2699.95152275887,636.624269570526,-243441.668969248,-291262.842629844,-188099.947034138,-154310.591723744,-375349.818156051,-172911.416253516,-49109.206070358,-11594.211905332,-273903.366853072,-253920.968655956,-168088.818472808,-377780.392465825,-206451.315620455,16932.0704492443,-179983.016461912,-139825.852670292,-149423.378479259,-299752.186353785,-338794.03473912,-166769.71175869,-227892.912116728,-183496.853369808,-163994.29398633,-88061.1590827515,-80545.3363399419,-122887.119775449,-187460.15896906,-337102.44781188,-444645.07280563,-188339.216681283,-140086.018949211,-105383.19060225,-22001.5253725468,-325957.970799362,-216155.936303724,-239599.591378222,-117896.557350765,-174286.847374678,-61881.8933019547,-160125.037026025,-129507.679476635,-162399.268669809,-116204.752368699,-454235.12895541,-174899.064169509,-305187.440347906,-217158.086939141,-287392.745669334,-218683.770831069,-320980.858370273,-224617.899083658,-135438.596517197
197926.359555815,-920.083754925456,1984.74369100958,2243.88304357162,-4587.03876468574,1177.42759291685,2923.46511678737,551.051846408348,-391979.354825585,233084.667445688,-95495.0015195311,-161541.041643787,7819.04678334057,59119.2135816853,-316937.990560334,-402191.298624548,-18287.9908304652,-140074.692949941,-398223.983918639,-335278.0931846,-123898.996710039,-196368.133451746,68170.4653189726,3243.98835266172,158709.000932983,-165561.285067538,-294348.942282662,-344671.709845335,-283199.436169118,-299710.424143293,-170802.152041809,-96612.0878147869,93404.9343691779,-140494.958166595,-484725.255995935,-94118.8929975895,114050.090793449,-344427.676853481,-353671.290589943,-149993.312528785,-88431.2970692883,-360158.273870899,-181774.891266716,7840.30721986212,158918.633957099,-327545.214840914,-208887.89988267,293963.291707277,-254108.184530835,-156745.411429488,-32009.7367692089,371914.130504438,47085.5851878768,-108010.101853254,-153055.609461113,-399061.828012789,-385237.468342797,231802.617466407,-65310.4614448334,-322966.603451881
58945.8314589904,-2854.75262021589,-660.357281555585,5270.53401960247,1252.49519907865,-311.102860244268,-645.101642783015,469.698106992243,484873.418351314,381858.836899452,612528.646605301,457899.526064275,486105.122408366,271473.445176054,408652.310760745,355251.229613342,408304.39704297,619661.718439756,667477.348879472,552114.636358926,502565.469230924,411421.616222127,311399.015713761,354542.955918828,479922.288757913,287638.550363144,582899.579266002,659170.290840592,478403.165080208,464146.33748573,528246.478209317,380107.918680254,324509.395060757,288758.921072544,433413.689415441,341688.36421203,408401.165171238,457516.971208606,328864.412779089,452661.093724391,351259.885244937,526088.356290391,453762.761586491,256270.496891676,397904.672496969,573373.662644937,388451.238766088,382966.890640663,602639.531748868,412988.439255834,455287.747662635,356301.786732614,360715.390389811,540376.79636719,743613.726989666,739785.593742368,734360.418559582,391344.206631617,438312.391822968,649690.163581544
