"Dsum","a[1]","a[2]","a[3]","a[4]","a[5]","a[6]","deviance","mu[1]","mu[2]","mu[3]","mu[4]","mu[5]","mu[6]","mu[7]","mu[8]","mu[9]","mu[10]","mu[11]","mu[12]","mu[13]","mu[14]","mu[15]","mu[16]","mu[17]","mu[18]","mu[19]","mu[20]","mu[21]","mu[22]","mu[23]","mu[24]","mu[25]","mu[26]","mu[27]","mu[28]","mu[29]","mu[30]","mu[31]","mu[32]","mu[33]","mu[34]","mu[35]","mu[36]","mu[37]","mu[38]","mu[39]","mu[40]","mu[41]","mu[42]","mu[43]","mu[44]","mu[45]","mu[46]","mu[47]","mu[48]","mu[49]","mu[50]","mu[51]","mu[52]"
42496.9483790316,-2347.77233269777,1900.98352733634,2013.00726396892,-887.451585489668,918.164878336356,1157.46228192036,455.625203404449,300378.810704618,328637.982755411,239054.34397482,315843.253085065,338659.271719879,201362.687571657,145817.453899641,108466.056281327,248134.921241945,186586.213141019,171270.727227171,139076.945211029,236109.132807265,230733.933808622,268965.818543133,154553.103326372,323762.324067459,128141.424121732,224572.111593049,199002.203424034,167605.30027755,95479.32696446,276111.636736615,274278.715516578,280476.266759865,84343.3263054853,116730.722959791,171812.120481414,391509.762817331,152314.889213931,294780.348570771,180323.888425107,201712.082541817,161554.04332836,164427.940482261,192367.987751412,312423.818185256,137695.738065522,145732.497653242,343875.546440063,302521.750288019,229520.4055647,308525.186191348,435138.548823636,325271.488961667,274070.137213485,249738.860091111,140080.016965769,193792.598628711,337250.533632433,229782.883739191,220063.180433442
25218.6845981257,259.837294506672,2909.75618196427,2368.93711756172,-4268.51720886308,-741.405682418454,-421.941485161922,426.552346285933,-98760.9726641366,-174947.372838114,-502242.384581118,-106491.445337349,-568073.569936482,-130929.376978248,-415268.862523676,-529243.310484871,-348600.022369579,-83106.6014307195,-457287.537113677,-460927.530263719,-348233.65704698,-445387.430232265,-259782.43689956,17027.6580075784,-120961.453045983,-377665.19097935,-598480.098777461,-414302.690793981,-434750.487863212,-220535.529456313,-450819.041446027,-476847.37992776,-258065.936810962,-91831.7687938503,-679704.063622641,-390862.558586453,-705865.480501222,-548147.72027793,-586281.125187104,-227523.298201789,-259496.862447919,-591311.131577886,-330188.650051635,-282446.842390186,-179492.556107154,-343891.348214585,-325851.423569375,-58855.7983965827,-634440.155018625,-456501.676935417,-386886.795820312,-346080.979796479,-430022.793187985,-456146.256033807,-230227.645418474,-320020.567068374,-403626.089760321,-171690.314623374,-288206.66736227,-401643.492223647
141165.939697172,-2521.56960544649,957.998222140178,4125.94687490706,818.335615980109,2318.7787078625,3960.5132210454,515.046915069081,1314093.31103159,967447.746348384,550969.051500831,751665.038632708,1259566.76753729,557922.97980926,604121.200265734,575556.44915072,875188.18756028,517744.823533283,737158.927159797,714882.330412601,806745.254964587,763647.533574044,788676.752587036,354228.138171968,888339.72022038,603079.951072253,982495.196732294,736388.2942149,706149.831926772,398984.019185489,957236.578619223,931487.781190366,856520.86928931,265413.320252067,765483.082269553,749379.153118587,1527224.66658674,725165.279776056,505504.363792708,567935.013739586,600531.583238308,866671.170151737,659957.143162255,705279.070135566,857358.519602179,572510.088897533,538408.280352388,848067.774967386,1118681.2213495,844556.476879624,972658.658540359,1367983.70463307,1069936.57848201,1019409.13359298,801544.601241074,610393.170418089,745132.493314855,962928.20670743,764725.267042422,798611.00852076
501127.336782257,-533.445853455889,-210.824683551323,-802.402694065095,-1937.01303010452,384.07299345509,2245.78092947199,582.102576074415,-363155.685473992,13815.8363168639,-402846.558220684,-361024.004282063,-67298.4255252374,-62823.8923478783,-272572.585594023,-285537.912864961,-97387.8337632115,-267189.704939621,-381617.533805779,-252904.701700796,-203613.035058864,-245400.295544794,-62314.1647727866,-136896.51460871,-101539.67992814,-97537.8239855678,-237914.727894441,-353671.28921479,-239948.819767922,-270652.02405946,-234644.881016972,-158859.892242537,-74892.145183864,-166469.436345108,-292263.563698962,-75612.5223606271,42849.6527796271,-257462.406440594,-224481.113677288,-231327.218777067,-187368.646696281,-242939.396432115,-195818.247950316,-35508.6531712496,-76464.1792098801,-317991.63171883,-228867.646803919,-14425.0880230489,-283562.361864594,-178057.136490034,-162197.223704489,129607.446461774,-75723.0527116877,-174022.280809674,-322432.576604674,-399425.653462662,-395193.411653449,4572.56363536348,-148607.828598346,-350334.000558934
296123.700303001,7613.55498886472,-4522.79219372284,-2064.20507913105,4255.63420054458,4151.98977234283,24.1179900854031,559.680897630859,501615.413149229,503022.725332515,505622.772306084,770119.573238689,972572.335786534,260878.774044681,713260.885042874,866496.290677201,561755.471399652,63364.7124695491,716372.293767472,390166.125586255,568941.482536373,961794.026411402,538544.315203469,15688.2932831356,562516.226827828,365350.306254496,791123.360873429,653910.99135208,588024.408312698,206631.350404378,871397.615153572,962661.081072306,772175.137437092,80894.22164352,910697.619480853,448497.04722812,1220209.19314596,732297.057556185,520574.05762622,453462.672348878,622825.526078342,737109.468699249,478458.420202067,443626.810289554,630326.478874504,464104.387942323,551113.231183739,414133.62296997,1211435.57118335,819220.726610006,881323.709599445,696666.647916068,936993.665580119,761325.473973859,466033.417775541,262196.522079616,582580.425759258,428596.358992272,483430.23436175,784444.516074459
320.154801398177,-1433.0809234858,474.186544662369,-1267.57676283112,-3615.91365167831,-3626.75111218216,5193.56613393531,207.520018198943,-814816.663899516,-308861.230725377,-670088.35232022,-612448.96036205,-558331.69460043,-278120.608448572,-892880.763651914,-958982.309583773,-436642.25111031,-447619.733671364,-990867.634543562,-363969.077369964,-680379.59774232,-1119063.79667257,-465445.566646536,-280413.135329211,-690422.536399981,-143353.532461604,-664005.804302352,-956020.875889955,-609801.296764301,-463945.653283543,-943609.707381481,-930459.940033811,-733427.474634259,-274527.750144999,-818495.699057408,-176035.256252756,-478215.231437141,-733020.368737172,72934.6032691438,-696578.026906324,-800978.732295262,-582930.166853316,-523722.87077562,-240425.784050127,-684829.931615925,-732685.520682891,-749771.849178141,-491596.989176606,-1247274.5902686,-749696.796935578,-923831.968927269,-162184.430987475,-746315.336294921,-636301.457163244,-862331.97314381,-685996.15925724,-931566.954190954,-260076.786455682,-514992.423897473,-1055691.81956896
408292.877399917,-1939.86384425481,1047.66839656219,-279.832847500164,-1779.92347978521,4383.02116734777,-887.313735247537,580.267975105045,78206.8327713643,260612.605745527,135404.475189174,127493.229521933,226074.584328297,117589.469460591,214451.523121352,228021.936545723,109913.396401261,-163165.873848954,40417.0180551035,-328869.315741555,149431.887456078,494576.331247843,260925.209099297,-5076.7758308668,428051.402469493,-196296.849028268,-52451.068490356,66740.6406636059,-38078.6468060508,-182729.161625929,310704.218971632,468989.209217926,511781.120452522,-95125.5233002363,-2633.62606570853,-118841.940819339,324454.064365244,23685.883624566,262880.313799601,142666.036339026,354866.560526208,-129124.594350593,4444.97560611404,67318.5378928241,467128.433033917,-52267.130602055,181844.933381623,436751.980805673,451587.892425678,233942.695968889,467249.241285209,297948.355661136,460336.887500461,115040.395756166,99671.666874226,-272390.947849764,-41962.1535788503,197400.744839696,104212.280585088,175067.908335564
54657.7769947857,3938.19277721822,4121.92232623218,-1040.46622991783,-1197.57474284355,3305.9782077725,1074.93649309968,490.757592825749,112156.683900307,380310.109415176,177433.847490012,257337.856887818,424070.076210487,228228.313134743,253370.653905682,263969.138687324,258739.741204758,-90576.339163716,80318.5786798273,-61399.3015603301,247139.796193666,438643.996589691,370847.764727754,41806.2901047897,416799.91702996,44565.2913804906,114530.303195591,80700.7687875604,112044.368914803,-52449.8494457165,386979.82611069,516205.925632189,518633.817822966,15811.2462446127,160390.656585635,112326.599144188,589050.15736391,146542.610497756,180542.05700531,183380.728178696,362815.274511862,88438.0225137517,92484.0623447853,238955.569018172,442273.69860453,8265.22958598666,191243.562925014,430236.445436693,447445.350107482,337738.752962261,500829.557222661,559330.562000856,571059.530699484,288164.524367527,116009.020416492,-144868.819523415,24257.2698386998,355506.848581334,223752.756941739,196430.658555872
560213.910756377,-1312.75996534651,-459.964651442015,4699.4943927407,317.212389651814,-4446.74290588787,-749.996049994998,606.332055536496,-150061.549486679,-177432.726628552,-157081.061053479,75790.0031556098,-284173.931478298,-41541.6282143152,-149872.405202989,-243948.547113838,-87172.9501496681,484442.862820206,146768.47616545,353012.648753952,-25417.3819366941,-410556.992261113,-225901.989965352,223010.403811991,-189958.301597384,91274.6476526479,47231.1611764454,137651.179119252,73324.0160199241,329437.435620723,-221132.588636315,-461106.566649054,-428491.014852974,207459.7782769,-119372.739298408,44171.6151887739,-542397.976044427,-42994.0378330667,181187.373830289,29200.704808326,-232410.405993261,82650.9609131053,80814.7199917836,-119889.065761441,-294699.214181572,232321.611490176,-82332.4583873362,-226339.411061667,-379481.912393939,-229104.718898852,-364409.946607427,-370971.190633479,-488167.963105582,-66482.8658334701,252103.922908143,538184.643022141,285694.862582774,-107355.150520691,-9721.95065025894,23063.5408700092
86228.7807885169,2116.09930593237,402.93092721756,2505.67932265848,-6260.94279716239,-1864.82858859988,1013.34514896525,493.680471479588,-1057354.41743025,-391701.192667946,-761590.276413645,-385287.416114671,-920501.838950743,-331345.062864404,-861892.941629231,-1005553.77113806,-635198.576655753,-316164.67028997,-944650.508657442,-753649.067190766,-703408.315539198,-948449.592614597,-533005.27482727,-140014.261210655,-442607.60024153,-574752.116555509,-985918.616831272,-862211.137034479,-796095.750373763,-504386.211438422,-950739.247881835,-942889.914937811,-625148.657437305,-283856.018293906,-1174457.31738457,-589527.910107547,-1061123.6457576,-947455.166031736,-472881.886783793,-575410.677781088,-631884.471894443,-975027.257775857,-632156.131070972,-497949.798916024,-485501.605405877,-701432.484905613,-675136.049168868,-274114.578215461,-1218843.80586489,-863715.919397604,-823351.540852377,-564732.926576154,-861950.658013648,-835421.79157977,-623337.713823122,-696016.702192294,-867002.722568559,-379377.772221247,-583189.358399956,-929141.69695122
15551.6047539098,4490.47286708598,-162.853301885375,-1849.74637982926,-1367.88468238225,-2144.37146303805,-457.977324017852,408.734610312317,-476114.385155223,-505836.670940226,-513110.841637903,-619247.285997271,-712749.329460785,-312680.457993305,-497482.671301755,-509280.544024287,-497793.347144496,-312912.080926024,-571863.994937134,-394027.365165977,-528857.773437053,-639035.753512668,-470715.13408224,-209237.977423682,-565615.613430002,-299128.745846313,-603906.113811366,-561076.361467695,-463276.619976622,-271762.1526289,-668504.202451976,-667300.452355351,-578251.409316914,-169084.437132089,-558442.388169155,-376452.917152765,-824174.621688186,-513278.703591831,-439476.581295272,-420320.951340241,-475389.500817343,-529660.040159127,-419877.571942409,-373399.670793158,-559196.32996601,-427941.84561402,-432073.628434801,-497823.263373016,-829770.306317421,-573379.540782365,-674241.20141672,-653898.297448967,-680711.701856683,-613956.036630062,-556557.929934258,-416213.161901757,-549997.345648483,-487313.026682938,-463710.66470263,-617001.687907299
134197.740138161,3203.34949329674,602.098375239974,-1905.06048202574,-2975.62686901686,2755.85993152607,-2670.20881185123,536.820851409397,-205748.393638468,-270604.220587884,-354514.688749317,-126827.126937586,-529175.618995499,-204347.672001184,-211110.834951782,-208817.978899742,-410744.78545394,-446471.828200949,-452642.424235659,-771560.32021901,-355506.99942022,-34877.7137006375,-205512.073948076,-190198.576483489,-88649.4286352345,-559311.766575015,-662237.851684272,-408396.441845212,-488773.657720678,-431533.680179089,-303641.814611449,-144751.750589307,-14709.7564148806,-251386.466213804,-533283.430361066,-566560.026738121,-588396.262000578,-461762.276236632,-59353.7880593773,-217045.418210443,-46016.3711722288,-683125.441385216,-407147.675303344,-340818.554071774,-35204.3580531733,-424848.1403684,-181692.756045194,-30537.2134694432,-286765.004021945,-309256.007000749,-140604.002600608,-464909.204655611,-205634.136742955,-499029.544089798,-376713.690919627,-646063.562800915,-519840.47563205,-336422.53421291,-352348.287689857,-345134.727272612
109900.660072432,2546.1219693733,-1567.75630167724,-7267.16627471972,-5857.4371652593,5345.45064423442,318.497715531704,504.124728749481,-398184.950630559,-424070.681741754,-679759.31837963,-1395971.09158809,-776869.691817562,-454833.485844255,-703394.226876638,-639643.406726799,-735447.526761858,-1310328.51953422,-1307310.30521626,-1533805.49549953,-880692.166297753,-379372.281527197,-398557.479484119,-670837.855844284,-393469.418264058,-905106.431795472,-1287389.77601332,-1227595.0344311,-1078408.13840982,-1156591.91131016,-782642.304447937,-362678.912584098,-130996.548677603,-731877.960677575,-1084363.32270507,-892913.559162994,-558915.36655776,-1005234.08293393,-561473.638418313,-758594.023268441,-377934.479360078,-1306626.89110284,-932644.29784703,-514100.606007586,-237981.359941849,-1206785.98721662,-642278.242701803,-182927.954176011,-777229.361873424,-668061.753074885,-446914.102029958,-409068.682106017,-315493.940362794,-999310.302651776,-1262352.92010139,-1752263.5391382,-1493158.39266346,-547535.300550677,-794468.554022407,-1107407.07550383
76774.4298545543,3434.60871417273,473.32097287567,-924.519973847449,6317.56769310674,-3484.16134733086,-725.09135814854,494.04355372803,1002309.61406169,-1975.71716242556,-38268.9898514318,11996.2963331448,385277.087406263,158757.789953162,465990.605039643,543381.289828038,351812.095293602,512116.936207298,732364.703261485,931162.582289308,401270.140299339,218917.464010248,122896.339464303,189240.889089662,-84056.3237043066,612578.68689275,766600.629979571,629731.189455632,654233.471634293,645316.418223382,405452.85716671,205383.540733,-61796.6603470587,389005.609112644,866474.481694783,535996.463316339,311959.55835446,684724.060642899,426982.404414386,343787.111784207,151126.823588078,851812.077830777,502157.323822238,278384.709059946,-111453.563730757,645217.269995948,356486.252173282,-234779.336372178,428310.499213004,396298.468097748,125935.382210205,24248.1629733278,132095.881661373,501608.695334157,458360.572349475,912656.421002482,776893.794096994,69855.2264372965,346023.06528601,563692.07678892
401543.895390216,-1717.96587072381,-2940.51322312183,-994.24579653084,1376.31931491867,-1307.99825478469,676.335131472352,573.315373112352,-248937.306677716,-142649.590005423,3698.26214481467,-108722.518274373,-53488.0732586856,-109846.869217832,-104757.152728428,-67993.2889875192,-64842.358100008,-64206.8072746082,-63025.3662670642,92915.2200625904,-91292.3754778253,-200776.030394464,-133916.68735699,-102366.849370517,-233160.508950453,75943.26233649,42423.7343019372,-69762.4422618154,-15841.6711273694,-23132.3792529755,-145107.082319675,-167516.115304958,-222315.129890733,-56942.5836285499,44665.1712248404,53679.75670027,-36134.6834352718,6038.42630141573,-21200.1284476517,-132354.013932079,-181720.083849983,72565.7079624871,-33057.7372321949,-41205.8375980285,-216845.855838735,-29784.8063830618,-102296.226905875,-236629.269863117,-141305.551878871,-95988.1361303199,-195534.299944046,-120842.913655992,-179265.879251915,-70174.0708919713,-149642.840134419,-11001.1155570951,-56463.4914895321,-123690.693765512,-81659.2785484182,-110719.725474632
45670.4630528773,-103.552495907479,1676.29729902251,-4903.98744028331,822.121011372389,813.567876383421,-1915.48757796873,488.977771166511,-268793.675316477,-328640.918413017,-329558.86981517,-272512.005088502,-305516.13750008,-147561.100484189,-17766.1479299033,65698.5197670037,-245408.058455948,-353943.577771321,-200847.348933769,-285687.8373785,-209107.427664929,1380.19267473697,-158681.202484561,-201471.490454381,-279401.096904249,-182954.653367558,-291395.958856692,-231990.690000404,-181384.063690155,-177216.416633559,-164323.30732892,-63555.3349625846,-101887.804071692,-94889.7931136442,-48388.9077284473,-240731.19624804,-318822.227077638,-118281.808468442,-103059.476258643,-145495.08470524,-41502.4690613051,-231208.275907723,-205492.041241644,-175938.146561732,-207367.911412211,-213478.781046418,-72587.141420625,-271607.57332589,-154137.687794504,-124153.9081881,-152954.244621917,-402783.159768159,-129147.839600383,-270635.035624783,-348689.818783817,-332611.114469782,-276597.881217917,-338005.936918862,-233928.400532984,-201984.431370024
336363.434922541,45.1379160692091,1603.17185729334,2777.90973030222,1222.77067328724,-4245.33976035006,2434.63776162533,589.473322628099,37263.1687287322,92104.116007234,85882.8613562681,446035.896189158,170414.866524816,131277.413573541,-40806.2810087099,-97238.8950629137,212916.863137098,452106.821593631,222184.694496164,623735.136014037,153964.539295045,-301277.997541135,21870.38091742,217834.334716628,-99917.1641893592,413447.964646263,351912.064091529,177637.32558209,272097.163839576,368472.115165491,-7022.08833228734,-202142.22644564,-230301.880208941,250033.800784644,214156.53486183,395192.281547186,114777.753646375,189443.642519114,493837.764685902,70334.7712944052,-159247.090508896,405078.494195054,240128.441556045,177588.311420806,-172233.387841719,266351.249559665,-19128.1013838197,-118407.848738988,-152699.18553541,8095.01998015631,-186047.750916508,196279.722259333,-125703.707853607,240066.089494455,243424.486300013,563440.821686051,325127.681364812,184610.675762308,174471.053586195,73111.3837932851
1498510.80094481,2712.68919184451,628.99881988677,8160.75856991358,668.269467148285,6037.34506619397,-5667.0370627849,638.845517214634,918114.448870642,844372.924580201,1086048.11645034,424175.04979275,953683.589775344,574152.59943814,1163413.42633464,1105354.34247186,757249.92430901,900241.41914805,1367573.8257943,422741.049345921,1096091.13854395,1585302.98429367,854741.197637716,648331.628394585,1422891.78790825,103244.454584635,893443.775338389,1391788.23725566,802822.987591437,635485.385366578,1401185.4980046,1357834.61896968,1283671.1409674,418118.897378996,815774.391627207,255147.5795567,826304.965792337,877693.039667962,-261789.041418887,1091977.99758328,1226993.61126574,681601.467440953,783066.191219921,423223.557510723,1343964.23482119,1041209.84651538,1057686.08338506,1209165.31442039,1784872.73611965,1067781.11240974,1506530.22695859,660076.521712638,1201300.09455907,1025737.7500104,1526415.81261906,1010786.44637696,1353112.86359414,765561.539626205,885547.335005993,1537202.66712882
789119.708184233,3918.08482810806,-7390.288170157,518.561628656819,430.951053889684,938.331245289665,5002.47133880544,623.677061090629,354460.005844698,399618.961729647,873.975385724072,325043.49467711,590366.698380285,37523.9899940054,-21056.9227029699,-56326.1547752999,299651.246725508,-159036.832311391,-52475.1673701137,198096.707202711,117635.942230845,-21972.981211397,175056.113785586,-178671.523234361,181100.296458863,260358.492893113,353469.845582332,-37390.1195983771,102189.648746592,-144847.685247828,162838.567465747,184924.248311812,117735.804657472,-178528.295669771,194223.234127142,360061.111681067,954193.01356864,142601.791778258,145023.29542612,-105727.510529609,-59213.9377374801,286690.319576489,118742.499166042,307128.988989855,189347.462045545,-66034.7763780817,-61587.2328424133,192791.714890433,247361.520565059,185670.698850277,184168.461752643,715496.24219332,337321.434413195,300915.93389169,-76031.7427006567,-116882.856140715,-50667.8645649519,366875.438708465,134947.980274416,-40186.4630457248
135262.747356424,-1365.41980195354,-712.750284591596,571.832587009403,1869.81182361884,-5638.88154568952,3801.28592693562,529.17285025285,-281345.768071698,-125574.716289545,-165628.087446238,-611555.4229848,-21833.4898629278,-51672.9619430875,-303258.190891139,-322997.544863796,19773.7841297574,208298.533202546,-81284.322551794,550072.926466894,-108911.918454889,-659819.719970296,-202858.761135953,14508.0098924869,-467071.961480873,411335.966535408,204855.360005025,-124525.229212397,109949.414085688,213318.568155896,-333868.065839903,-520120.131740591,-558591.324917312,122762.997907793,62623.0632048364,356393.436875416,-22451.5653972164,19940.6654874584,-162092.542902105,-198583.950208088,-465067.163987674,300104.415592647,68251.7914165601,71513.2538474221,-516553.592917796,40925.529757319,-256044.935186057,-445451.767817155,-532188.69951044,-216600.640552024,-529413.266385979,15679.0000994481,-425888.296740547,5374.06020876858,-138546.341718644,321594.812729163,22462.1171140916,-24346.3923026022,-33490.3035896074,-262685.622124465
3829.64207581265,11.7279487511888,-2149.09879247496,8491.28166194157,283.145573979587,-2170.42176653123,-2813.63072291597,318.401292465902,-224236.351418044,136907.903908998,-210762.637283812,353767.581027605,33505.9746792864,132389.500825511,235467.827715038,96514.1044005322,155351.062336723,808755.300922256,620943.392419701,469329.03882799,351610.863244302,130310.973948209,54873.2705257268,440952.395960259,344202.153233488,83807.0287422966,337649.739443152,623825.784022085,319775.14768849,527270.834901137,247675.947575149,-5507.37352890841,14881.5923091708,319921.646526909,115692.285786498,112513.86298875,-261699.746178129,236432.87227932,36973.080113101,412731.588458348,187930.389319293,295261.255253874,342493.054656094,7176.27707256464,194058.465779619,595924.404659939,274609.87588827,217387.540843771,236820.186043158,118884.384146899,155090.210786427,-161911.649348589,-87753.8984289491,283479.200654411,819553.253913137,891545.964495145,760469.78189486,158456.679978888,284233.163399238,565222.341877774
191422.255698916,3371.1623938451,2738.65217735519,-6502.82565883306,-1923.21609373873,-3587.93126658191,5320.62304789295,542.815273972496,-475673.316465182,-485860.785798061,-181378.564580775,-1337551.72316286,-629662.103156524,-344796.258683235,-867187.174959525,-847474.907707414,-474244.049207481,-739199.43770935,-1096527.57517846,-409733.032549394,-784748.318473396,-1117643.70488957,-507330.284700397,-451526.948195711,-942093.104766846,-71818.5051790221,-718209.17096041,-1118995.71910463,-633589.004442107,-557991.329929542,-995376.464246938,-907850.748442119,-781816.392128846,-306027.873600167,-636969.798943936,-169612.937907623,-444902.651298003,-699986.651487531,-757814.021879992,-803473.026991483,-842725.92140952,-567352.730601093,-582864.237581552,-228428.202749422,-863276.869259003,-869826.401084029,-786235.781496572,-743889.50551763,-1281991.79840302,-738421.323645908,-1039436.83488427,-226154.207007266,-715999.463812702,-703742.937044332,-1145567.41536212,-880363.459986961,-1104027.5912576,-409323.670844952,-625895.618957696,-1214783.78499412
2025.77639801575,-6022.06300497626,287.75381249016,-2202.7578649839,-6505.78625070057,5000.94015895012,2188.03037157714,296.467030048168,-366770.05510715,56422.0532980626,-436367.123384923,-555159.239783084,-270841.648569385,-161349.011021316,-494083.322272111,-522023.818448999,-333075.954755963,-824017.871921761,-925457.674114689,-1097973.68314005,-471207.426497413,-167425.849236677,-59708.0947757202,-352370.063118952,59304.7442980743,-616244.464531845,-830141.753118208,-824745.355208079,-735699.564760757,-851202.54365098,-402643.244398659,-82027.0861817771,171933.646029728,-515400.364374259,-851213.817084707,-528567.109136861,-34716.740063226,-722340.212526954,-352045.890727518,-454141.490290212,-146752.514076321,-910491.90439764,-589104.617496391,-212031.600801367,144941.415795456,-849651.325773572,-411811.191335384,252044.796868547,-393311.709511816,-354307.372279412,-71652.1916221007,187345.299508986,40128.30550998,-519941.670376423,-720712.373934551,-1256285.92638862,-1034344.8554785,-37995.5025781164,-394050.142561894,-716580.48462347
147843.468910903,1240.75151958354,2828.24509790608,-3577.64347349382,-1013.06987606177,2717.63334010377,4325.50319136611,521.882330085754,95529.2619192474,385776.268633131,423051.412235026,2869.24961744489,516112.764619745,196110.228505867,32278.9222118279,71127.6610723214,283115.708104365,-343012.691661705,-207289.166618313,-87957.3797339696,88407.9441816878,186836.955580782,333067.916517941,-139470.248463847,185182.72042644,165619.567938996,102547.158461899,-195529.51201095,27521.4118225852,-238354.74405288,186824.261605581,404511.224123349,394847.901062451,-127185.866909196,143549.189474391,230054.547982715,856750.2073843,68309.0039381307,219493.954944997,-57559.60927408,111218.041995507,84747.5291818845,-5404.80576356917,317661.454607333,262231.984368451,-224850.854429681,-13212.822921,265503.903683251,259715.693246612,262159.084553589,293836.858068998,785681.107808276,552146.622898595,234771.064823244,-249257.516610827,-435543.65944169,-293462.525155824,366173.043162488,120272.706378219,-133208.274559366
784656.305751432,1554.74389407141,-5452.96486559186,3815.52283168614,2917.52759357225,-2065.73147938915,68.9226800548954,613.025800465875,249909.630717173,162690.582973414,199639.928187107,522663.183700069,328177.009706444,95726.4827072294,245230.729474535,201923.467402092,257657.866815276,488378.277163392,517363.21138807,605584.914619033,303738.562340997,106915.099867263,93702.6175629673,180366.869774377,137222.131089308,330050.884822915,552690.593439284,513442.522856001,418362.172684773,410691.11108153,272382.302245834,92902.5546994079,-27162.0175168619,197265.205992415,411374.866596534,338105.730312019,260746.928371829,394098.787043318,370756.006056248,267769.073707318,80517.3778292139,556205.575086467,367926.13124653,173049.528112659,61246.2648497641,489673.017752845,201965.783713173,12609.6232230373,355570.546589452,253187.964707627,137589.825730365,104591.884973846,58778.1293900819,375495.037038792,466109.07731903,678787.995351102,611882.234938065,181126.157922041,279202.607843291,449508.594035586
732060.909994984,358.778317691995,-4544.17969016673,908.787699825821,292.452137035101,1380.42558720288,1576.19308555141,598.167263513087,176268.02135076,226998.418292312,158155.997239444,151470.038387113,346084.388949162,44319.4207644659,51395.5860350759,63120.0141806673,159869.738918093,-28436.870168167,75892.3371564545,58638.0489827868,125385.877151778,152130.562777436,141761.768732767,-51142.4406508962,177446.547329151,80302.5026910821,214717.532650532,93586.5515555548,76721.3620046164,-63497.5916430732,173281.169092899,195796.189483488,178813.133959157,-117258.612842656,114209.183799491,152477.672111187,483848.1591707,134112.178758584,220007.009340338,36938.220957438,48784.8763865093,140009.864723787,79784.0041154754,143461.926163401,213216.807096443,28724.2639903988,69744.9106963912,195602.94574037,261616.409739564,141909.646824335,230929.781766311,345854.133904164,235918.003173148,174422.963463814,57377.7768358376,-16122.6464617321,58083.9558380959,197548.311173836,122870.839908221,134551.971859831
112307.572426191,7090.15954312948,-337.341341384869,-174.591437355277,-6457.39501070189,479.920526184553,-1313.22838579101,520.230490152553,-462871.657836703,-562933.497902848,-1055019.3870616,-612547.159903221,-1128588.04552921,-448077.849960523,-824854.196279979,-915067.437291454,-820498.512451292,-621815.01897575,-1076031.46175253,-1144210.43998979,-833546.240348554,-774280.567006149,-601960.080177697,-295735.707933948,-471739.955307063,-849993.281191841,-1247179.55213543,-981420.234556996,-978193.247261781,-717720.779016101,-984713.805228588,-853184.493029972,-545790.867214327,-428438.078365104,-1275734.27124383,-878013.834154743,-1269755.57209937,-1061890.40116048,-716896.962003695,-633724.150606598,-553135.067524888,-1244455.26965543,-807053.198090416,-656559.389506034,-464880.072451532,-866661.121274676,-668150.001761417,-305171.719874719,-1164674.51904263,-907939.628725002,-774796.687263556,-838014.665077616,-851032.937753083,-1044180.7099407,-814188.527979296,-1035636.27406333,-1074290.96043143,-603407.076427029,-740835.80350568,-992208.287354275
194465.452452087,2898.06124290549,65.1176895473223,874.535737467512,-2258.84601408632,-2759.1701088415,3655.5132904859,556.574398938899,-393335.715659381,-91075.8442557842,-472498.70802069,-490798.59619901,-242137.303458828,-110674.865786451,-516768.470298713,-585039.359708522,-177207.577861304,-118061.511964257,-503634.300651893,-80378.2997917529,-327504.833993195,-682205.825870502,-231498.505677739,-84056.0174311606,-338251.31440343,-3218.0940333982,-285333.858160703,-478579.789032213,-284829.770956149,-183747.189299882,-511104.74601521,-551435.899408642,-426269.468470485,-103959.709435304,-454434.3368314,-9885.71690364555,-205284.978247613,-383992.732976622,-11630.7167763229,-358002.228636603,-468577.777669836,-247870.391340902,-228656.67070667,-84091.4109155505,-362409.796804897,-343832.829285248,-418631.161807508,-225043.801556208,-708212.229537161,-408372.354295549,-518891.842778062,13501.0741776793,-422367.276382378,-283981.707644473,-384186.780317504,-255427.639919708,-435916.871999249,-48848.5124754639,-224615.093277596,-554953.97054415
224682.888197316,-1422.67379974439,-2392.13041851577,2598.24526055603,-1209.92232847779,-954.567339929631,-971.037111922747,543.095207846001,-107198.759461761,-150906.013016855,-275640.623674116,-71003.8888071583,-302119.882923679,-124584.762377824,-189944.52543442,-251541.586759306,-194299.734247743,69696.481034113,-114078.17733383,-131032.201216779,-142799.378323744,-246104.856868356,-205463.281194289,12684.7060254509,-88793.8236610667,-188329.571497908,-213781.984220491,-96149.8118220867,-180234.676699379,-45124.1115382946,-233555.823560489,-306475.912809707,-226171.116725179,-50424.5998093733,-308242.962450821,-185986.406558745,-422692.789429036,-214765.51339742,-225559.625661792,-92715.8354052355,-160226.241931803,-221208.552674481,-120149.547692237,-195303.034763866,-120902.067207611,-51976.5576889153,-133805.118656482,-92223.4882618433,-280531.54914307,-244624.748503725,-230879.808221614,-328824.021226573,-327540.633005698,-214988.793887452,-13116.9756616437,5356.57659775409,-51944.2166401678,-144277.100052114,-134193.374563479,-120716.255338386
