"Dsum","a[1]","a[2]","a[3]","a[4]","a[5]","a[6]","deviance","mu[1]","mu[2]","mu[3]","mu[4]","mu[5]","mu[6]","mu[7]","mu[8]","mu[9]","mu[10]","mu[11]","mu[12]","mu[13]","mu[14]","mu[15]","mu[16]","mu[17]","mu[18]","mu[19]","mu[20]","mu[21]","mu[22]","mu[23]","mu[24]","mu[25]","mu[26]","mu[27]","mu[28]","mu[29]","mu[30]","mu[31]","mu[32]","mu[33]","mu[34]","mu[35]","mu[36]","mu[37]","mu[38]","mu[39]","mu[40]","mu[41]","mu[42]","mu[43]","mu[44]","mu[45]","mu[46]","mu[47]","mu[48]","mu[49]","mu[50]","mu[51]","mu[52]"
5483.07377734759,2306.17565242281,2189.08154041546,-1072.33294929548,-831.40004407657,-1538.15797785805,-1106.89129177092,346.059176521861,-302185.407483167,-326923.205197691,-597841.164926305,-321439.942175595,-488042.272052911,-155751.769448135,-255668.088883246,-258950.127568189,-313793.161403504,-115823.100180129,-292597.164346072,-210202.729759748,-296370.166702422,-340072.836792649,-274021.718797845,-61654.6678086201,-334493.088374073,-182189.943473064,-378614.967498927,-287656.036882024,-246202.687736429,-92432.3714457301,-382112.743846887,-403548.27331014,-350413.285969492,-29460.8253750291,-326720.58508948,-251231.388403743,-616038.78484998,-289493.382991248,-348076.015173749,-197041.65615927,-246003.02018181,-323401.280565165,-229585.713855567,-236577.457599601,-344726.439389853,-203950.642408272,-219514.887604574,-293695.244214996,-505852.905466661,-342291.677328159,-402380.268970141,-474088.43374003,-430770.406012473,-386084.219861858,-272538.420196739,-161248.597183967,-262770.512444252,-311355.291314108,-259109.536474535,-317152.413314677
880731.101322855,-1694.52326507531,-4352.99313106983,-776.310117184769,-1263.67259526196,1065.6214011093,-3338.39460340147,624.778717082208,-511282.36105752,-430963.30127417,-441692.955323087,-488699.13815145,-658856.498519845,-357665.040785031,-241644.655970214,-235598.915554535,-505835.278938555,-337342.525894464,-367878.697604019,-603127.612349621,-394519.478780075,-182473.473093493,-382356.287216524,-214831.099310085,-244362.263965171,-508328.9307006,-560460.885964442,-311347.360710236,-438768.402012326,-323721.162155046,-403737.624330418,-338166.549902456,-272459.542500094,-244729.647871966,-517620.691101324,-549461.829802888,-763722.172902334,-409132.503475617,-625071.242158109,-239092.641658822,-187618.834361067,-571607.805292334,-388825.340631707,-436098.282864785,-239291.905056256,-309941.83350067,-201577.765576655,-229047.824370588,-370012.676520969,-366883.651235162,-290763.416221809,-738874.007389924,-443496.429299696,-538786.865542031,-348144.975200026,-460653.462429843,-385565.958449181,-493409.906781605,-389891.065334303,-279860.938456777
46410.8987254922,6969.52566781341,-4365.98428694439,1224.63816641536,2790.51095588437,-560.677630608298,-797.785392631192,467.895870652551,204498.574887874,35370.4708644874,303394.160741545,386920.873868432,201166.912129444,34135.2113406813,210743.901440543,267896.174476314,184464.476468028,251695.087598085,399495.07031551,373307.64857897,242013.766912537,201689.96040992,86739.1268251735,75142.7524276224,74725.7392034504,213588.763766156,401608.531660312,365233.678462612,268624.601178303,222557.706995589,216924.58127856,160931.393804279,33099.8694605041,103252.609924779,389093.746875815,221933.072598462,215896.238425214,350314.021834446,148905.147603748,184293.354384515,81650.566012981,371176.552876882,237797.773597586,113209.525187156,69987.7649887417,337245.715777254,200675.344563388,5213.97597471058,347281.179645626,186362.956834685,159077.550894551,22589.1036684276,106431.348951919,265435.379594462,311835.270814454,433933.042187282,426936.327927146,64642.2210773927,183271.423274492,362221.935369358
453136.316587937,1111.28293543479,-4652.03501187819,-1767.73773534764,1583.67793224883,-1070.52537839342,4558.46356600043,594.651411532249,-54775.797312939,117189.374269658,-134106.168615727,-164888.371805277,305147.112089523,-62156.6711519049,-142039.50349089,-104415.165821054,143484.890310447,-226641.894385958,-168526.021938629,188158.506640789,-88585.7381702732,-227170.054457155,-2595.97355815355,-213857.104326643,-171785.692949945,296259.30755915,235698.381315296,-141337.114169145,57312.5382074274,-94526.0080905107,-41580.4889668255,-45777.2157645812,-124563.281197696,-132616.597278157,169225.734557043,301218.197654141,551431.68190661,60310.3313241949,45969.2167118002,-201625.888901217,-258103.571207261,271947.779484566,57018.3268320888,190964.458684491,-167137.178494579,-143203.236656918,-156548.7930173,-132465.611774286,-33818.8055370421,13448.0627865526,-126403.238000401,464227.704745745,64567.9970451421,89548.8145795371,-279945.157162742,-140610.264856311,-151677.838067431,123920.608868663,2937.43446444388,-181315.709920014
718338.558328708,2991.32755819783,-4067.31662457306,-1770.62883271468,2780.66670387227,3676.13791340925,1440.35629539785,598.532497288741,740889.48157754,476753.12297126,247372.437577508,217030.464241658,852177.556327866,221207.577193473,490218.954018229,601464.696226224,484824.436500462,-53592.7242679389,430396.664795595,261899.163916598,424464.353288553,698033.056047152,454705.796859791,-46761.7440535567,462278.537337351,300580.024666405,627152.186534157,432749.79029786,416144.39485795,58240.5780159488,659712.558418548,780320.762703746,604924.615740785,-27981.6868182262,664677.051289235,383127.126564395,1135595.06611122,551452.619855371,-20851.2843930794,283134.01281237,422503.052866146,552818.687999285,340666.950999056,413389.989293743,531174.426859297,280598.316434441,379373.905657361,402753.912815389,952100.801328152,642234.438262125,707659.362688651,728609.290033233,785828.812508336,584680.813381726,252892.062675156,72530.9116584275,338351.227042925,416884.320823266,384258.903670445,520013.005747945
927512.589130942,-1471.31652720255,5793.62024665197,1838.95756879744,1358.0945123742,-986.057948197683,6173.23436687306,623.039719178825,128536.571402852,827233.702451171,494221.483486126,797235.822163081,1104178.66348171,522289.640994177,367097.219162759,341704.001613107,803368.274451641,501546.567130944,519437.646007796,935297.842934403,658853.943866443,356548.311308976,679514.926614117,321814.498911991,497488.832973629,826260.428518614,933086.858750866,490456.034200537,683724.8622003,435502.880967628,647061.966634264,562701.904718553,461631.095034811,362678.502624137,713553.803551436,896435.623304665,1396045.1652101,659931.257080208,1064214.12387103,394691.553064256,324646.686412523,895947.329118634,607202.963607389,709989.825018161,467784.216589461,462616.015509309,320236.963390269,513278.391025985,650908.495689796,668967.030760695,557456.405758632,1303022.12590254,764203.860982207,889833.014862774,531643.843421132,655667.133634771,599786.561957261,901481.209382891,674812.688630321,461871.015420486
36421.3914294903,1377.33027113,122.743582922288,356.321987330022,2374.00046621857,6349.13856871616,-820.546089065321,448.711773034158,814705.213285141,817199.494258524,1157291.82145457,1215118.86742308,1186666.40374946,493015.211161275,964103.854350915,1044931.66658577,782666.120178067,261760.281464277,923469.319715564,371637.914929528,869807.599521966,1365060.12585401,844769.778004068,229436.949205005,1031610.56671941,332999.863346341,898513.764917649,909478.197820646,701907.872950552,287801.022105727,1230070.74274994,1358648.51834755,1184252.96718562,176042.202946764,973015.644236482,466754.305923498,1430466.99616528,862029.236932915,798059.235961415,721263.978740383,968658.878041894,754823.44983601,622881.639698321,585241.007542001,1078938.53944623,621663.770340398,808973.029842679,907835.456243481,1613174.42148413,1055527.37271542,1322114.14900134,1039238.78943707,1330689.21677265,975509.768256818,822656.401818244,417396.116156371,802350.501480979,736269.109266854,729886.350184675,1075518.72617614
485658.355528,1577.17712852913,-484.124644516331,-3402.75969499848,3326.73615103871,5342.67811058044,1209.54402012666,588.803457845719,902790.608298949,651400.086860831,648268.208466453,13394.7470294482,1108447.401352,370739.831375823,762810.464323193,903674.579640971,681056.285531803,-43680.8043234949,632729.954046551,339461.085800625,652675.632386784,1077273.82880298,705023.793910703,9057.84234347573,681460.984836005,410613.172260122,798921.251168753,593159.202659018,583176.435504317,125764.982450991,982017.209146519,1162749.76085551,945470.281363839,55999.4863571401,949876.282243721,508651.383943783,1473074.78439876,763417.812867933,664954.347518484,467050.010741624,713234.60272429,722314.424447285,478363.428175569,570393.43628954,771991.697283252,379264.658597074,598140.544133428,596786.586530085,1316065.74899934,907473.123414167,1040468.11952785,1017030.38128199,1180255.43668636,818837.139124679,401637.434952433,139041.196840477,479716.580031514,589262.243486034,558251.474729363,741631.243958118
368629.261210424,-1756.72564641346,-969.475550632122,-5315.35170196767,-6886.28262001926,662.793071212671,-1167.38176973338,582.303873597457,-1585290.48870829,-978930.41872688,-1148380.07376223,-693502.898408793,-1595248.76066115,-741481.825861409,-1191522.67801998,-1213897.95796855,-1221790.13784554,-1205096.31968204,-1657345.09544718,-1637739.97582238,-1314424.7620296,-1153858.79205036,-938934.842396807,-664346.95360593,-968502.242873042,-1122211.06248459,-1765467.06496599,-1561940.36201456,-1407458.07057206,-1133053.13190022,-1472410.11882319,-1214758.62975897,-883785.888590985,-708301.579979674,-1636388.5023297,-1211262.65401588,-1678564.05553249,-1458288.63757849,-1637186.03657866,-1056356.63916993,-896153.684550003,-1707808.24687046,-1232864.43641175,-925020.078025908,-875919.315550949,-1372639.85406251,-1024499.09616113,-729615.172650521,-1701006.42472057,-1286086.25542946,-1215946.12891166,-1256178.70064792,-1214571.00634718,-1546493.36739693,-1508173.67985157,-1698589.24455468,-1719764.94576787,-1031884.75649352,-1169164.86454578,-1561344.57150432
33543.6295576991,211.974988708698,3224.54259397156,-469.160785558061,-8750.79688147841,1982.16615904207,1464.62560163865,436.767295421719,-61523.5117636434,-276696.004548414,-979107.086067252,-589970.341351855,-898144.797934726,-324212.952043132,-907679.671984734,-1016245.8652826,-711654.037867979,-785140.273207009,-1285916.20920719,-1297537.36414235,-824074.931548162,-754518.382106786,-435761.764752335,-317357.85012263,-309137.116505929,-850441.094116653,-1299469.57019472,-1162588.91478647,-1049900.95833308,-898936.614278639,-939480.761488477,-716483.68767087,-314320.578513401,-506537.548691409,-1399215.00955572,-814502.853170061,-890406.406712494,-1164027.9922561,-1290142.09778559,-699057.851555636,-526148.961528547,-1341721.10797819,-844439.644842908,-526766.192410722,-257382.762920317,-1066634.11353247,-727043.123486344,-52112.9609253583,-1140683.29412899,-847076.584373143,-639443.504865695,-354906.012142869,-600144.422656772,-966240.340858474,-939289.485505638,-1348056.22659597,-1308878.25254415,-334930.108152477,-684183.255325103,-1132388.67017033
640015.828364842,2527.23941899416,6322.39174084347,1578.76651700381,1516.97877646603,21.7500019079905,-3784.30720174136,606.334393451909,186748.26801864,103987.321094378,439877.223434983,237595.663469479,133122.030996116,268564.572087362,475480.672473531,496381.749180957,202183.73396381,507525.270683866,624829.252296438,365465.767093529,410767.97039332,528992.525988492,240573.549689513,360863.728052934,306208.181881675,134800.202948628,310503.982078415,550626.808817753,402116.800113426,442062.571178474,423828.378020925,338485.911518628,283221.676697517,382015.187377741,400424.107181598,132060.26061237,-56962.63406687,409934.895027962,208940.849784482,470290.463777645,454163.128300239,294316.719734977,350091.781863799,108727.516647971,271036.95543546,513512.186713307,444496.999651442,217101.360713919,463977.789187629,343000.520719546,349542.487298617,-118116.772826744,246360.131610095,344252.584320914,626642.010954556,651889.429755209,634464.503109338,108340.046187052,301480.346383773,580976.162661029
174189.199836036,-1609.55089092223,3143.71054398285,-3390.26433036652,96.7737776055253,-10124.6331903833,-1486.25921975722,533.780902217052,-738842.964798039,-1357347.00915476,-1806080.00414057,-1464412.62892659,-1726017.15238375,-654707.555482666,-1075753.02104602,-1110274.8168536,-1080797.04457868,-237653.031042405,-972780.047694553,-242869.507387957,-1108092.11700867,-1718851.51130224,-1190745.35625553,-271148.092506882,-1602861.28172818,-309767.337583449,-1069514.82178906,-1013878.84964947,-734110.325006821,-122394.664077358,-1582860.189888,-1808342.15470756,-1719143.92034682,-47570.6507807396,-964741.413236854,-574091.543680366,-2186934.31162403,-922519.355935964,-2037090.80112173,-842208.062206048,-1230130.8329377,-795604.065432084,-720480.403392785,-820489.858972315,-1667006.22192568,-610453.257202385,-940243.168063237,-1523679.50462112,-2097302.63733803,-1340249.30134889,-1841818.14933733,-1763932.94649336,-1885804.1205106,-1297927.01546998,-1032241.91502046,-240385.780634376,-836991.410938218,-1213009.73341318,-966057.900774456,-1280917.52018606
536593.369807714,5611.74625660146,3518.9713692707,3084.25212158138,-3088.78182578949,3878.13922401044,-3717.72805127894,603.566374381455,-158877.297748654,183965.076849837,526.368615035052,-115751.715193871,-31843.0617571763,138544.823052219,264305.912503319,201699.429079135,27776.079476596,130720.237603341,173759.096058266,-365781.415491429,203532.754096904,535503.518973309,219635.127455422,222611.94169093,544543.491659023,-350080.461468138,-166514.415920091,231855.861035234,-50244.4532687824,-19039.7096943225,308100.682709685,386330.807998422,493625.428044272,46236.0150996445,-162059.25617473,-295722.657838292,-154912.364174134,-41701.6661015083,-150117.911289576,297575.615794177,452823.350588879,-265765.346058563,13517.6806170986,-56898.0272113306,521866.064273018,93180.5782886008,280908.499983418,552161.835183632,396835.142564703,151079.834345986,481668.737421451,3934.46620519995,320905.530604082,39785.9862869568,390626.344756551,-12869.666398757,146789.373985445,133779.059770615,121190.822652205,329257.598108576
11436.4419929099,1962.11705813557,1212.89731023776,-1124.40757466978,-1560.8329496481,-3885.39423744906,-36.6539807912404,384.066341631584,-247189.146683584,-586350.076557264,-711741.380462705,-309213.465499579,-825107.740443056,-320538.884085658,-615727.062161324,-647621.174608216,-541814.411900081,-208522.462500692,-616804.763869349,-290844.460698074,-581922.067089296,-858068.234700483,-554315.966350846,-152982.365407661,-699044.816015414,-255232.512595232,-649699.652188797,-622647.022838568,-478477.393749638,-201750.360377958,-817513.881496432,-868943.855588289,-759031.922193788,-102487.526542436,-638929.419122493,-350440.338950817,-1004123.26269037,-578018.098518694,2734.15000110586,-468710.15524381,-599276.408443789,-544259.282541306,-443630.340472726,-413703.106887543,-719087.35982774,-427957.757149289,-525479.27627661,-621403.687503199,-1067312.52480552,-694382.393898631,-866902.639925849,-754630.700872338,-870206.878346276,-670521.872729335,-571275.923423267,-323308.172555334,-563057.823643931,-532776.69356801,-507085.730290567,-720405.259724148
515488.040502322,2052.41844761304,-558.372844155135,2509.17423764465,-1872.03631418797,4875.98712712215,-4771.48376587761,592.399385692608,943405.916630253,151211.802625926,531068.179173661,-34611.4035107772,8732.14552143542,70269.9663898617,354772.866541844,332307.516218983,6784.60419640888,63337.5562130876,274475.094456721,-408510.006522894,214922.69500629,684024.871730708,203858.96796618,129601.575937794,570318.839565615,-400148.052333794,-102206.30079876,322202.408424596,-23166.3749250658,-52434.9370420674,391000.649985958,485876.304888001,543850.579587309,-26509.9874797385,-59460.3910924045,-336663.160499375,-96017.7449378544,36992.1941227798,677989.730660427,318106.830278303,509059.631801334,-222448.410002896,29366.3455267277,-96781.9310885244,569851.420846107,146681.557469972,333301.398427816,514039.467559742,587800.441682456,232385.552531119,569355.434062192,-95998.9967909642,357048.162226536,64148.5279721461,401912.963565602,-38411.2046312689,218283.363459323,63883.1268048519,118544.153906166,435224.125227344
51126.124519112,-485.574172560455,3793.06052765378,2421.6259061786,1993.48334067551,1390.40338375606,1292.33977011525,463.617219216407,642952.242598019,698179.886593743,681791.155330871,689341.878302885,962171.421120522,494405.635764495,656470.548397298,649718.013580349,710137.002675766,545964.762624372,793591.628728258,704720.873290983,737884.590414929,735562.852206434,641149.565738743,359407.07480697,688991.868718866,532529.75979269,870088.342587611,775771.836797111,705764.304829316,485336.986283953,865967.130003863,835093.605563388,700632.717745062,339365.945292053,806278.844135865,618236.012105926,1075768.60643193,734451.333255914,516293.958555234,571044.600830968,589048.847713261,797296.977839375,611889.242170918,553748.370025168,667288.349148162,636761.324942949,549664.334789724,598052.9448971,1005740.13968907,769826.527040216,814747.426822482,911865.226548176,872136.055485565,883383.261788652,765903.842154462,681104.017816785,791420.558576784,700020.186235517,667063.494970258,815891.308842866
25710.5106520112,-2167.13236744672,584.828003168215,515.939544722957,-2441.18794528762,-2701.72708198656,-2843.74418236105,448.639792017476,-232123.052378312,-654287.747104706,-659886.432884065,-497933.884294542,-1028962.35738253,-369374.535153684,-540581.532030414,-610631.596159614,-659022.621056479,-158086.970804324,-547786.789044661,-508395.667878638,-587122.880137051,-704919.604357198,-597708.539152388,-103185.681446652,-566765.155096394,-495050.31488766,-794924.759167084,-525946.419765328,-559798.776349671,-217248.929564584,-774905.992496122,-838343.554141192,-687345.105316648,-123293.04454499,-772726.764071897,-590684.665122399,-1326410.30585261,-652421.804688439,-542479.757664624,-384734.36256733,-482560.111928691,-730261.998924932,-481731.362341608,-556246.401321086,-602659.028568677,-387245.671136458,-442030.628221853,-517473.091437798,-985385.609353965,-729387.840451564,-780800.342974254,-1013938.600556,-911826.627333564,-775957.315488145,-429289.258815355,-305502.415747543,-486323.91919241,-629153.331932847,-540031.366492964,-599232.448314622
239414.726744478,-3688.54564558651,-2881.45872281827,-388.958945499599,1279.23620296432,4405.62798980731,205.025711191675,568.295185056446,277523.436760999,453439.668977612,513710.869782833,648945.900373817,713945.022819063,209052.888122583,477153.818865337,550677.117943137,411715.666605399,-2753.27431817781,412953.606390506,100225.759628178,434565.953458442,759854.698561721,455885.666047543,12827.7164171458,544267.582438919,141606.283879307,474753.892836993,416586.467161317,310037.859976442,12919.7493108843,639264.616115233,760606.005113489,665363.311438839,-42563.1905159358,482245.920863682,233860.068947113,934567.23631503,446614.817466109,631816.568884708,322861.580694866,487015.561806606,365207.296113438,276042.326871797,314269.64965786,623595.694500738,241341.415788774,403734.0271849,517221.984635656,917811.644279719,578559.688221129,744368.498518922,623252.341266109,761788.794910096,504764.92812415,336525.514917938,51578.2655850842,335896.60810371,411367.351265808,351228.508460837,522247.169623214
1057579.74909821,1278.25833189727,2046.37987741002,-5079.53278143537,882.699760968845,3087.315170741,1768.05464984197,617.771035860311,131324.439809757,217010.850950857,-45585.7594560721,254355.773574074,420457.301770592,115312.893771931,192049.18672613,300331.424650019,201629.575635102,-366945.119471344,-32458.6452231653,-69821.1243844331,107225.578839132,366376.777504597,271210.855942555,-175935.560907273,134924.404552319,122180.611913617,142695.815355554,-61660.6353836967,83872.6103241835,-182882.171487086,273746.1512472,468239.841488473,381499.462202529,-88008.3787860435,309375.666026787,154601.674459277,696149.129977698,184635.343078591,548421.097152135,11734.7584685182,225273.06904463,135880.070095099,34836.3113759697,233356.442782563,233265.392604024,-112655.297300765,113234.603215343,155244.124847808,389672.833033543,306848.784228836,340151.462536005,484743.28580681,522575.135788346,213389.137995828,-194026.568994342,-339265.715374734,-155978.437413444,180590.72251431,103187.352251595,32009.0163707283
867.21312224976,-4157.59383092564,1340.28112751428,5461.63040336039,4725.00364768276,-1975.58145775395,-19.2984493641857,249.152509616486,793305.332322445,585290.807448982,837734.932721809,623947.202344177,952241.969118852,492809.959327214,784176.806029895,763688.362227989,781606.961686121,1017514.40976722,1206305.65250454,1226979.66944972,890357.560252174,660950.72169425,548948.813655326,549192.09081212,606079.468274567,767823.621379136,1201457.54737802,1137560.80822872,989926.73008431,914338.603614577,943038.446455327,671351.347512966,455630.146458861,579425.733601336,1058405.8373352,803237.447956812,882065.955752305,975283.681553691,1069115.25439372,756303.40364944,567085.641796171,1175450.45002997,863242.125264353,563960.311375995,507176.670722176,1042178.06428499,689286.376973877,425233.30416383,1033930.77498505,802642.061645496,717974.224933635,669431.845615846,649477.3753462,1033135.75383173,1154629.76540081,1368350.77832937,1302052.83170291,648274.353910469,795462.280494213,1101469.76801855
483917.530692889,-3223.65679055602,-1962.64825376807,-23.6152670675495,-3246.79179837893,-132.762358550918,332.225273868983,599.38969245269,-475945.8639361,-290991.390358295,-513564.797930152,-514533.236333762,-569820.659607531,-274751.123803976,-499679.982638227,-553132.296862574,-430505.333287277,-370478.686986418,-631460.166607194,-576552.967168604,-478376.958951829,-511520.115732842,-349411.951132239,-211290.910055891,-303534.387527483,-404834.840294703,-629070.143731385,-570442.620312521,-533503.078173143,-414681.809988169,-565475.618402358,-513986.522922414,-363715.863571403,-284701.944189134,-688001.12794535,-419691.651076858,-591580.558888975,-575286.520957926,-416556.778983919,-404124.460109788,-386919.000801446,-629494.247149939,-441233.479450255,-327863.661037184,-303109.826603019,-507443.113905695,-417148.352455901,-199284.451760306,-670360.74224081,-519275.925370866,-465977.962254519,-376543.049292597,-481721.475277871,-566298.399627718,-502294.807252963,-580014.681930309,-615121.542895214,-306542.428401361,-411229.316575659,-586218.960967915
66098.6013649898,-2483.52329174385,6092.59757873088,-2765.30419098405,2253.10906285559,-1456.67514000818,3647.76548583667,485.077202282904,425269.765266996,293727.203454466,99533.0918045128,581044.840490575,549507.45875489,276061.236439102,204684.995591667,264204.319621538,375174.868885089,149998.541378296,206458.656550099,524866.744033155,235999.835862419,64863.3182617447,289749.026839918,87937.8721202629,-26876.0389951227,543464.325428581,483805.065786789,113382.711651832,351929.69307738,227646.155152343,283396.047321703,245018.15805736,153396.128840428,189080.090841572,518559.517578256,518707.537364137,701143.659336713,382436.746209563,312987.686222544,110002.634851484,90651.64771011,518599.342427713,288092.988856813,413334.516100228,92581.274680644,156853.928999184,146652.144066551,34471.3078551614,192156.514138929,310689.796989134,155509.122574913,585622.044637328,359138.449753581,438525.064937256,42399.7291022069,236456.734225828,230844.585778106,357935.378355467,274369.27981541,144982.194066443
820499.160626935,-1585.97463649937,-3875.7308788953,-2119.04723523734,-3342.41531244399,-874.141076440912,2124.58141625476,619.382661633366,-704496.002532618,-444613.315011064,-802681.503912796,-457498.310565515,-687703.799943514,-416461.207383257,-765935.315345305,-784931.144899588,-577561.591734785,-631246.745356506,-968083.893156622,-712402.512376738,-735021.986089978,-833844.450689164,-519269.084452999,-403336.712770678,-588025.19496255,-435455.133513808,-811226.389588911,-896526.117440305,-706365.201305707,-587400.431389405,-863910.882239857,-764356.376094991,-611354.909990747,-433217.109193707,-901684.238803154,-474370.782685652,-658045.605110473,-787118.163265566,-529654.128462473,-656759.042063453,-640343.219646655,-766959.670248305,-651635.468769044,-424163.603422744,-573746.460847343,-766152.082354968,-678079.852528229,-459212.132912861,-1016520.98318229,-705499.618679487,-736257.811121352,-450639.814902904,-701134.447246767,-778749.166996155,-905828.84141605,-913893.850117536,-966770.260257724,-449971.333815235,-601723.349483716,-929894.004727215
25492.9495374953,-651.673360029766,2660.69459584206,-2764.69465993514,1989.81692845394,-1692.50502008912,-1246.71988246787,460.770794091799,-128849.085489188,-265993.097323241,-210013.242683316,54380.486119224,-208994.120044586,-66377.0232699555,25097.358860379,85275.663260287,-110950.605083586,-16867.0835810679,32917.93122393,118768.498477069,-78948.3267489165,-101179.151529004,-140498.998811681,-37014.793821493,-287425.547277713,66492.1175252866,-30978.8783205249,-24754.6315904483,44968.2090274178,106904.745730013,-100757.093560683,-153719.073848796,-227008.661471999,81580.1413541424,117081.326267066,-9055.64950707056,-293925.492105128,48008.6104060981,184945.936790379,-33597.1072302686,-79960.8864057195,50582.9989593775,-3123.5984886043,-72867.6453747181,-273708.578830116,38088.8988167787,-14198.5126377283,-325073.755589214,-164892.889896021,-73361.1666915112,-207224.868456073,-331028.314968575,-205675.437855565,-112024.06453796,-107854.932309869,111715.732087051,34848.1471173135,-223844.228497874,-81448.1223675857,-48928.7462532999
61648.3143595262,10227.5166150406,602.81828913749,-165.358595163538,2300.51044522387,4304.95578687454,1931.43572081368,493.914911422489,496395.675541473,804088.636233776,840810.164733399,540462.993884207,1191837.15894108,476347.475210737,750450.026748938,819786.673982361,783216.434025199,225837.349299067,730847.207029176,505444.912571775,759590.136250095,1016527.05117453,770400.614948602,184835.956133601,815494.084792237,490280.134199703,897804.088874199,708803.52879285,664154.132317508,267672.138355767,1021806.33147875,1116755.99552287,959528.261708197,172033.369091544,908977.689304906,611625.441675207,1499222.19435947,784858.376879261,1050929.530226,555695.019419435,722341.366415101,802482.731109746,586743.27183296,638203.591601318,858217.911343138,505655.711017601,622858.758328715,741236.712426641,1301740.58928179,923272.166268146,1062586.33362659,1159966.63981201,1173418.50965475,934995.807963462,627042.537252365,377413.712609861,645343.881315117,763647.904123861,675153.398142611,822050.312568945
606332.534013395,544.430038884317,746.35920068391,-3923.95717792771,735.347552235115,2041.65021029741,1498.71590798289,613.000638657234,174568.860519762,125520.245285808,1211.35021507314,-115398.486373385,275906.489992878,49540.1657541247,102384.802240348,184012.620480244,123706.167160762,-298045.48381917,-66293.9291067276,-73016.9305958348,36808.7487915935,209751.211745234,162447.675863646,-157899.696150743,44686.1278831883,88116.0699054941,84337.4104041938,-83731.5046930622,31855.9700963875,-157984.522991149,153543.287635002,292583.78815157,231378.282680983,-97871.4972238264,206746.097792753,102463.279883167,484292.211057083,110696.295458333,26294.5843955886,-32564.7486718678,106478.666240534,85803.6883772629,1337.73022734845,156188.335735947,124206.197689482,-118440.317061875,45841.3757963355,68281.6326935248,238186.362256585,186438.251417981,194940.152142441,332369.279627245,333751.210710098,119094.465042924,-191654.051075279,-281912.456520109,-150320.205812871,104377.688583352,40084.9051769205,-26878.7143809535
316836.445986597,-1243.05625019288,-298.255841599263,3271.0529504119,931.588333383687,3739.52932685886,-2595.75056399539,557.187019031028,493588.434000726,484702.036885539,1958.33953468292,301647.984718198,613922.485531923,311383.021835068,662746.835520957,660538.428346977,449777.253409926,404295.139994776,741169.9187903,238489.588328374,608800.711868599,915094.276187114,499219.916086237,291806.450060766,767205.9366385,99598.960039039,541598.697441259,746241.444454536,459942.561401237,307113.932628526,807179.602371812,814644.789235466,744382.102975973,192585.716609237,531862.158342094,186711.395115678,609735.526107237,528367.818548486,845206.091511293,577460.047976585,684642.043262952,427070.669041864,434631.761038235,273333.848400111,747548.042276153,545079.640756419,586541.191045756,648516.709725352,1048815.63885125,637582.656843498,865517.314741994,443775.906779255,738408.987450979,600918.683865817,772045.07305225,486340.344422727,707871.062296527,432898.966630291,492928.528321511,838659.558990295
169810.563504541,-2381.77865666675,-3365.56284365659,330.084542706355,4601.23907306853,3045.16211946049,-555.465657822494,525.721520392779,649022.681585207,539753.342045714,688421.197579565,307015.632774287,1018100.1760789,354117.247330104,827691.920165668,921362.614519819,694675.380787593,371684.120345331,933847.806387375,656293.892940097,765170.158746889,1008911.13730094,610304.416833663,182315.31469917,664527.779060126,483732.006278062,983747.358819348,891311.535256897,744151.971639144,432523.093365065,1004162.64652692,1013422.6018504,740912.0551238,209498.7875496,1030985.94778621,556529.053165858,1188214.03519872,890378.155007076,547207.703151402,599959.103638082,694260.351426087,897464.220800469,611568.043047556,498164.012183792,680889.594110566,686241.982465375,678159.094057669,518194.495530625,1319227.86239187,878836.025960526,960168.957915476,733391.732806491,951567.314110699,882146.993744237,732654.36737064,644518.592613832,867484.87718484,510846.583714386,630754.275388766,958708.763858687
18662.6566936485,424.941813475292,-2306.39515966385,-2479.48879846147,-4488.83524131073,-1273.1327217263,6708.29857582405,440.313677879397,-494046.83927551,-169613.267065105,-369359.804379574,-807610.712654159,-378298.426987023,-293550.447530343,-962940.008904,-988968.018062817,-410412.683424238,-730485.070188718,-1179770.12294728,-608737.06454989,-722335.752498112,-1012665.32220244,-384663.720688809,-443451.944361061,-584564.753059522,-216610.524295918,-704887.743638911,-1094694.12729635,-708785.022230006,-727287.665594812,-919592.893343762,-788605.016298709,-573677.220273942,-475855.792746868,-911291.677419513,-202097.596189674,-117560.814253489,-787595.625258273,-492924.855129741,-783216.417570915,-782130.492016534,-687201.328159555,-623541.705692492,-192435.103715826,-533687.630492081,-912592.557269882,-795381.456181643,-345312.906569471,-1113026.28868238,-674500.162344974,-779895.290345775,90762.8166632446,-542114.471427165,-644279.825225395,-1059843.18917153,-1057271.3904806,-1168077.70425948,-160833.089580837,-540337.459938133,-1142622.62433195
